timeStamp (N),DateTime (S),altitude (N),latitude (N),longitude (N),readings (M),vehicleId (S)
1.56628E+12,8/20/2019 11:57,330,33.99706182,71.46413625,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""53C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""60.4%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1725RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:23:27"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.95g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""9km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.4%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""55.7%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:57,327,33.99712864,71.46453455,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""54C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""49.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1063RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:24:01"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.56g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""3.9%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""9km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:58,326,33.99717432,71.4647104,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""55C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""43.5%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1337RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:24:20"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.48g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""3.1%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""3km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""42.0%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:58,327,33.99718359,71.46476554,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""55C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""57.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""850RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:24:34"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.35g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""5km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""53.7%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:58,328,33.99728809,71.46522974,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""55C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""36.9%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""875RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:24:54"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.53g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""57.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:58,329,33.99737464,71.46572859,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""55C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""65.9%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1750RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:25:00"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-23.4%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.59g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""23km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""48.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:58,330,33.99741304,71.46605675,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""55C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""87C"" },    ""ENGINE_LOAD"" : { ""S"" : ""63.1%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""754RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:25:07"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-23.4%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""10.43g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-7.0%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""35.7%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:59,329,33.99751396,71.46658776,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""56C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""87C"" },    ""ENGINE_LOAD"" : { ""S"" : ""54.1%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1017RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:25:40"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.50g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""3km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""17.6%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:59,329,33.99751396,71.46658776,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""56C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""66.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1062RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:25:53"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-22.7%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""7.34g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-10.9%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""20.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""65.1%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 11:59,326,33.99751246,71.46677945,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""58C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""62.7%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""783RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:26:12"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.37g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""0km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""52.2%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:00,326,33.99756911,71.46688683,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""58C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""63.1%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""885RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:26:40"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.90g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""50.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:00,324,33.99757441,71.46696135,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""58C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""53.7%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1318RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:26:46"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-23.4%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""5.01g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""3km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""56.5%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
